presentation_id,presentation_number,presentation_title,presentation_abstract,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49
1-3-01,1-3-01,***,***,0.3854516,-0.6434042,1.7264041,-0.9801243,-0.54485416,-4.772232,-1.0191716,0.019687636,-3.2689059,-1.0432246,0.9889085,0.38326675,-0.46185124,-1.9032902,2.0249362,-1.2692684,0.7800171,-1.3005193,-2.1574347,0.061840005,-1.8552264,0.067525096,0.39148936,-0.81988734,1.3340476,0.40180826,-2.1676142,-0.1457253,0.85558355,2.1996334,0.93106353,-1.1121023,3.7875135,-1.0071133,0.19600482,1.1574854,-1.2489696,-0.8986098,3.365282,2.4206934,-0.88073903,1.790479,1.1467599,-0.79950815,1.2054206,-1.5267057,-1.1336702,-0.9636758,-0.55716443,3.280291
1-3-02,1-3-02,***,***,-1.1731327,0.21849647,0.36693117,-0.66348314,-0.6288804,-3.2974916,-1.7973703,1.1167914,-1.2801057,-0.304401,0.87816834,-0.29394603,-1.4872226,0.56230193,-0.851775,-1.7394211,1.1775924,-0.149159,-3.2308586,-0.06670313,-1.309749,-1.4021062,-1.4904082,1.512691,1.910203,-1.5743666,-0.8696461,0.29964477,-0.062512174,3.1688774,0.0066262777,0.79721475,2.1801295,-1.1065532,2.2511237,1.8587111,-0.1662552,-0.80603343,1.1069996,-0.53103495,0.8723249,-0.9796927,1.6136627,0.88496864,1.1547397,-1.2527872,0.46170354,0.13210118,0.9565673,-0.66969347
1-3-03,1-3-03,***,***,1.2901651,0.9582294,1.1784198,-0.99625826,1.0364906,-3.6623707,2.1698546,2.0304677,-3.105475,0.051805645,0.31901804,-0.4472352,0.32324553,0.11993429,-1.1768025,-0.34823945,0.59261036,-1.5989189,-3.5197222,-1.5941323,0.7339058,1.0391644,2.5855806,-0.7142955,-0.6411061,0.65761244,-0.9011464,1.8587371,-2.4714057,0.24526362,2.248344,-1.7896725,-1.2455173,0.5512224,3.028578,-0.47769973,-1.0481174,-1.7251893,2.4210138,0.67212725,-2.5024927,0.6046899,-1.4769322,0.74655443,-1.1274462,-0.45290646,0.118128106,1.5036877,-0.58500236,1.6410706
5-1-02,5-1-02,***,***,-0.13089709,-0.7271447,1.9167813,-0.9921877,0.0931009,-1.1276609,-1.8891854,2.2935627,0.1888013,-1.0181968,-1.7047552,-0.63008887,-1.0114255,0.3595158,0.76376295,-0.5803087,2.0859988,1.2220564,-3.246376,-0.4705292,2.5711565,-1.728173,1.1331778,0.9530789,-0.79328525,-3.0317914,-0.33733648,-0.46405423,-2.7434525,-0.04712737,-3.0180926,-0.35942218,0.8524103,2.262893,1.4565223,1.1878603,3.1018512,-2.9488533,-1.0447043,1.2788538,1.4822423,2.7970412,2.7605262,-2.0440273,2.418891,0.96747935,1.5950085,-3.9230437,3.8441753,-0.108738765
1-3-04,1-3-04,***,***,1.9549665,0.9834315,-0.6294979,-1.4209101,0.027983023,-5.136608,-1.036284,0.009669032,-1.3137888,0.45614743,0.6499842,1.3314312,-1.5008627,1.2671609,-1.1556792,-0.30036804,0.74934876,-0.23918208,-1.8173221,-1.7287607,-0.17902096,-2.094853,0.6117679,1.267449,1.0618731,-0.53691703,-0.33796704,-0.98355806,-2.372716,0.95101726,0.88886607,0.8782385,0.44453096,-0.92276233,1.2924769,0.5485424,-0.14649606,-1.4623047,2.5781312,0.19131541,-1.6466378,-1.5000291,-1.8081256,0.7407353,-0.20959552,-0.3232014,1.4244764,-0.37804866,0.72751945,-1.1647642
1-3-05,1-3-05,***,***,0.8765513,-0.40039644,0.056147225,-0.92691046,-0.28621778,-2.9854598,2.5270698,1.2054676,-3.0481927,0.50430924,2.1278124,1.620595,-0.3725214,-1.9216809,2.00117,-0.42202634,-0.4233573,-0.47075403,-1.8349086,-0.9851035,1.0685366,-1.1305182,1.7047482,-0.43474752,-1.0738399,-0.57497376,0.07182226,0.6839211,-2.3074312,0.8436944,0.9831004,-0.47109127,-0.54157746,-0.91638994,2.849507,1.0696523,1.7907571,-1.2266514,2.8265786,-0.3838748,-2.641498,-0.35406703,-0.6043504,-2.0700135,0.57383084,-0.9103668,2.2555351,0.3057131,-1.0111362,1.7812955
1-3-06,1-3-06,***,***,2.360574,0.3483589,0.016857674,-1.1045265,-1.3885812,-2.6157339,-1.7302378,0.89044106,-1.1426756,-0.26174313,1.1095407,-0.6323465,-2.5838454,0.68421423,2.290561,-0.7634249,0.14804585,0.041363556,-3.465998,-1.6608407,0.5052366,-1.6263692,0.4461604,1.3708645,0.25106543,1.4847991,-0.7676312,0.19183247,-0.33458814,-0.52301556,-0.13435322,-1.1768801,-1.7218053,-0.3942057,-0.2982845,0.40333945,-0.54680514,2.030549,-0.6338309,1.3614762,2.0401053,-0.44570127,-0.94377553,0.32810378,0.0611955,-0.03864101,0.26174805,1.2154821,-0.19630636,2.1641824
1-3-07,1-3-07,***,***,-1.4848877,-1.3302133,0.8191918,-0.053623755,-0.4002787,-0.72630847,1.307173,0.6595832,-0.054342873,-1.669589,-0.82272834,-1.3837867,-0.29139525,0.48906144,1.6591691,-0.47583202,0.9275313,1.2498474,-1.9191699,0.36657855,-0.3905946,-0.27660188,1.3202622,0.69370764,1.1920167,-1.0430794,-1.355588,0.28180656,-2.1818388,0.53646207,-1.13367,-1.3197922,0.5535402,0.3202367,0.84920794,1.1703593,-0.19287646,-0.31439623,1.0559658,0.66094255,-0.75764334,-2.0979903,-1.3252515,-0.56081915,0.8066255,-0.6756472,-2.0190158,0.004169471,-0.18425074,2.0644026
1-4-01,1-4-01,***,***,1.2851759,0.23054942,-1.5021977,-2.8785963,-0.17995931,-3.1400747,-1.1649607,0.46245518,-0.20384365,1.2372425,-0.2555158,0.53840995,-3.430618,2.1084068,-0.69786996,-1.6738408,1.5439106,-1.2812469,-3.2528327,-1.399308,1.2826496,-3.0172443,-0.43580484,2.2547083,1.9946119,0.8388548,-0.5446707,1.1174676,-1.2676225,0.032559916,0.6080233,2.8498228,-2.100195,2.3802385,1.553582,1.9763749,-0.61329347,0.56201935,-0.79051965,0.31694353,2.4258983,0.79644036,-3.0659409,1.2137791,0.17629766,-0.42718604,0.01263186,-0.63094974,0.5162865,0.13577928
1-4-02,1-4-02,***,***,1.3087741,0.200615,-0.84023386,-2.5555017,0.826737,-3.982113,0.42027134,-1.5735879,-1.696587,-0.12805323,1.1911564,-0.061487805,-3.4538333,2.2116206,0.31217083,0.023232663,-0.068785116,0.28330815,-2.5104408,-3.132753,-0.09801236,-2.4995713,-1.4174421,1.8980836,-0.01484945,0.42331243,-0.5720769,1.4256078,0.20084418,0.34491992,1.7801276,2.13809,-1.6351713,-1.1237984,2.793297,0.39420265,-0.019740952,-0.14557005,0.118562356,2.330821,0.06168565,-1.1194192,-2.5241222,2.1025157,-2.3393102,1.1541785,1.22384,0.45457527,1.3259705,1.1454862
Poster18-27,P0662,***,***,2.540537,1.5860384,0.02359702,-2.3785057,-0.41536528,-2.1450942,0.013132232,1.1427085,-2.193762,0.047240537,-1.2632369,0.9604324,-0.19641365,0.4749209,0.60255784,-0.77339387,0.28711817,1.3993382,-2.5895474,-1.8757542,-0.44276655,-0.9139424,-0.26454014,-0.614363,0.37843966,1.5192127,-0.63880855,-2.4321847,-0.24358037,-0.9268834,1.3762618,2.3746336,-0.29422116,-0.36969852,-0.05853675,0.31084135,0.262291,0.6221116,1.8305662,-0.20671888,1.8784994,-0.65674853,1.7308742,0.5420299,0.95075834,-0.4036131,-1.6204324,0.74230695,-0.46812358,1.5740312
1-4-03,1-4-03,***,***,1.8163741,0.7335634,-2.3902972,-3.233186,-1.8844289,-1.2965373,-1.0052196,-1.656876,-0.200277,-0.07657994,0.34451306,0.13029504,-2.7098937,2.152346,-0.61235446,-1.530768,1.1090779,-1.1604862,-1.6659975,-0.81482166,0.057464328,-0.7954453,-0.7790897,0.25561064,2.6012683,0.7765349,0.67178273,1.6754231,-1.4467747,0.78085965,0.47625786,1.0514643,-0.50623435,-0.6935498,2.3117316,0.9126349,1.1075348,0.55527663,-0.083798036,-0.4866423,0.09436903,0.32061213,-0.9996556,1.515378,1.545282,-0.38961267,1.3706994,1.0319638,-0.569744,0.93471104
1-4-04,1-4-04,***,***,3.2503543,1.0713053,-1.9501144,-2.0847437,-0.5875179,1.0845858,-2.1060505,-0.8850017,0.49970478,0.91825813,1.2492888,-0.3772227,-3.9196534,2.199641,-0.28006947,-0.70494336,0.9788752,1.2319515,-3.9079676,-1.3670516,-1.0211083,-0.7799374,0.6834277,0.35659832,3.0655313,-2.1263127,0.3081794,-0.9479029,-1.5873015,0.8593332,0.50072837,1.2124394,0.30028903,0.6410587,1.3913751,0.9364977,0.38722068,1.0394154,1.0371102,1.9039026,0.40932208,1.3720226,0.02129492,1.5954709,-0.5306712,0.072096705,0.72384584,1.411011,1.723912,0.7726144
1-4-05,1-4-05,***,***,0.89773035,1.3316895,-0.027013775,-1.9863975,0.5972145,-1.3426582,-0.8183019,-0.8133945,0.2818968,-0.41667077,0.0039628856,-0.110827126,-4.455379,0.48014185,-0.7711448,-2.0729034,0.27273145,1.5996711,-3.4590902,-3.4471946,-1.0036293,-2.3178887,1.1393738,-1.2144257,2.184992,-0.041147657,-0.7186687,0.5802899,-1.4631987,-0.015575812,1.5101722,2.0712087,0.9172219,0.95370847,3.091846,-0.8445624,-0.8825941,0.82188594,1.8111407,0.4513655,0.4010309,-0.15433858,-1.3607298,1.3233298,0.434392,-0.8845777,1.1124427,0.63214624,0.91353303,-2.231044
1-4-06,1-4-06,***,***,1.8207419,1.0015521,-1.0519341,-3.669629,0.5044215,-2.9854124,1.3338773,1.335576,0.37438396,1.9254297,0.9893634,0.8810143,-3.0369873,1.7491505,-0.15786716,-0.82928085,3.402655,0.12321235,-3.0945256,-1.8351742,-0.20893271,-2.0263247,1.5262626,-0.91216636,-0.44362015,-1.0596136,-1.4881736,0.53377914,-1.5003492,1.0096827,0.6896703,1.1008444,-1.0865009,0.276849,0.24257368,0.25153574,0.26155922,0.63173723,0.15473403,1.3358333,0.45464364,-0.47367716,-0.59198445,1.0210646,-1.1625835,-0.6120182,1.2845157,-0.33495405,0.0920837,0.44201356
1-4-07,1-4-07,***,***,1.2920883,3.665793,-0.4782613,-3.5196905,0.8380219,-3.8502133,-0.1700351,0.30205324,-0.64275885,-1.3346969,-1.0766951,1.3392553,-2.3027403,0.9335519,-0.100122854,-1.1132076,1.6265415,0.7117908,-1.2422683,-2.4276974,-1.2026403,-1.9999949,1.3355979,-0.57598585,0.46264833,0.97147423,0.4914737,-1.3514463,-2.4098923,-0.28473824,-0.37020993,-0.6623908,1.7901686,0.9083207,0.19430894,0.84807104,1.648735,-0.6967829,0.9172265,0.9602454,-0.5731715,-0.5655308,-0.595334,0.9879064,-0.22407205,-1.2600489,1.8324028,0.38082418,0.87312365,3.4232461
1-4-08,1-4-08,***,***,1.6042014,0.92014533,-1.3344254,-1.9048547,1.3795589,-3.0338757,-1.2857097,-0.8620237,-1.5248368,-0.70130885,-0.23743513,0.36195558,-1.8820921,1.7792116,-0.9029111,-1.14041,1.437511,0.9337153,-0.9894585,-2.6263297,-0.85528797,-2.2720819,0.81782585,2.0100253,0.73800284,-0.08254915,-0.2860652,1.605385,-2.9865165,0.3762889,-0.012620013,1.701068,-1.6407453,2.4696095,1.5927182,0.9457348,-1.124085,0.6075904,-0.8484535,-1.2519141,0.57415974,1.8107063,-0.5521764,1.5851697,0.7430525,-0.5696561,1.1406955,0.41005546,0.78888047,0.9132199
Poster1-21,P0021,***,***,-1.3979766,-0.62859863,-0.29736835,0.44779417,-0.19145527,-3.4963982,1.1325873,0.30521455,-1.3624445,-0.8475681,0.8092584,0.5657544,-1.3210644,0.83292204,-0.12049683,-0.47943026,2.5370793,0.5115183,-1.801799,-2.9936182,-1.2643601,0.56145054,0.3677479,1.7833608,0.5707652,-0.46205118,0.11559385,0.3196276,-0.21402599,0.020657435,-0.733256,1.6308737,-1.341416,-0.18847884,-0.62096655,-1.5391637,-0.71705306,-0.5712026,-1.046183,-1.0029396,0.9609494,1.3617299,-1.4422137,-0.77512884,1.2553464,0.99075514,0.7751449,1.5611556,-0.9530756,1.5243819
Poster1-01,P0001,***,***,-1.3206657,0.43982416,-1.311931,-1.8035146,1.2385708,0.59578085,-2.019336,-0.43782967,-0.44064477,-0.8842111,-0.66990834,-0.2274205,0.4529842,2.1608243,1.8168067,-1.1908587,2.4846337,2.418004,-3.1287267,-0.76928514,0.37777373,0.5153797,0.6105637,1.8942544,1.837266,-0.28265655,0.8230319,-2.8517058,-0.1799071,-1.0922713,-1.6034472,0.4741211,-1.7838471,2.2877839,2.37036,0.13251798,-1.181897,-0.8348973,0.4105622,-0.95796925,3.844761,0.10440953,-2.611338,-1.3680601,2.794637,0.84410334,0.7957186,2.590301,1.8118814,0.5965928
Poster1-02,P0002,***,***,-1.7090291,-0.6598805,2.8732705,-1.0338151,1.4436234,-2.1961458,2.6940722,0.56444675,1.2691175,-0.34064993,1.1425815,-1.144301,2.3039033,-0.5661939,0.41071585,1.5018815,-0.3718786,3.1956985,-1.8072865,-1.1745331,1.2861258,0.01908968,1.3968142,-2.1571136,2.353757,1.3189305,-0.76660794,2.959871,-2.8652108,0.046342075,1.4722875,1.0462987,-2.0906937,1.9752828,1.3267921,-1.270872,1.1650246,0.17765251,0.8048335,-0.19140062,-1.3269614,-0.81693244,-1.5408812,-0.8341171,3.0396228,-0.7208393,0.7038968,1.7153759,-0.5387723,-0.5572653
Poster1-03,P0003,***,***,-1.9430997,-2.1377056,-0.48509267,0.5438208,-1.0246055,-2.883732,1.5733117,1.5822773,0.16760094,-0.67306095,-0.83392584,-1.2894139,1.3826056,2.6413012,-0.08636685,0.525174,0.6753184,0.40791512,-2.0095563,-1.078121,0.20067896,2.6109905,0.6153203,1.0211434,-0.21012628,0.28814214,-0.53898543,2.09262,-1.5193837,2.7769275,-0.9672496,-0.87981313,-0.04328,-0.5606628,2.5628626,-0.47791904,1.5351366,-1.1824657,0.122152805,-0.5511777,0.25127307,0.4304209,-0.44448742,-2.7291045,2.984658,2.5707781,2.3707027,1.3526523,2.0507014,-0.22086048
Poster1-04,P0004,***,***,0.032813385,-1.42812,-0.1149791,-1.2727939,-0.18445207,-0.64375746,0.22137737,-0.39539906,0.63613975,-1.8274356,-0.5145484,0.13425303,-0.89845234,0.2709059,-2.3244045,-0.60723066,0.3135271,2.7723863,-2.0655813,-0.29292896,1.1471739,0.0033555832,-0.37043804,-0.19356489,0.21467093,-1.5518684,-1.5660548,1.0824772,-1.7546103,1.0167654,-1.6884699,0.23985444,-0.9336361,-0.87236816,0.60268164,0.014321592,1.1070375,0.031386685,-0.48644558,0.7441774,-2.0533574,2.4186347,0.6352679,-0.47935766,2.2802763,0.93294466,1.4051665,0.4274918,2.710598,1.9240578
Poster1-05,P0005,***,***,-2.5052214,-0.6959722,-0.19950795,1.5705394,-1.528938,-3.8965445,1.4220743,1.4083024,-0.7364904,-0.78609055,1.013488,-1.6664361,1.2510803,0.47254977,2.7707264,2.5678866,1.3524617,-0.38255844,-0.6735018,0.3341165,-1.0572464,-0.7576291,-2.6808462,2.1593876,1.0985155,-0.08854381,1.4020379,2.0415943,-1.376465,1.010398,-1.1460348,-0.47211534,-2.5109637,0.043691486,4.361709,0.06654485,0.49858683,-2.490478,1.2498825,0.06699418,0.42295247,-0.71882534,-1.176576,-2.596251,3.5995033,4.2212744,1.2358385,1.3595643,1.3668764,1.4634069
Poster1-06,P0006,***,***,-1.303125,-3.2833955,2.100572,-2.4179091,2.3384898,-3.0481322,-1.2196409,-0.7998452,-0.09180906,-3.1646428,-0.1537948,1.0697054,-0.4036896,0.9108307,-1.2476325,-0.11438262,1.8844781,-0.52867585,-2.7745526,-1.3314469,1.2092748,-0.5723645,0.036506142,0.062206138,-0.31480893,1.0434691,-0.2031443,1.9100758,-2.0719507,-0.51003784,1.2623397,-1.4329345,-0.72444725,-1.5936712,1.3771429,-0.70075005,-0.087213896,-1.0585974,0.7459594,1.3209457,-2.0312223,0.20908062,2.2791753,-1.9260373,1.4832549,0.77381694,0.8646634,-0.36888623,2.025242,0.5097324
Poster1-07,P0007,***,***,-2.2854285,-2.23895,0.59367645,-1.9419091,0.56583655,-0.8931577,0.8918953,0.00209595,-1.1751541,-0.034399718,-0.41976407,-0.082139276,1.6796587,-0.4000465,-1.2024196,0.4618816,0.3493603,0.969015,-2.5544617,0.60314703,-1.3531008,0.32372007,0.72643363,1.4710978,2.0140767,-0.11098089,-0.54834574,1.3695955,-1.1376463,1.9575833,-0.35144538,-0.27220356,-1.976895,-0.05060887,0.5936623,0.22976553,-1.2587417,-1.7184914,2.4166763,-0.4536492,-1.8843265,-0.20804432,-1.0722842,-1.2262766,-0.03161811,1.4968848,0.30223283,0.38913828,-0.09880093,0.14930232
Poster1-08,P0008,***,***,-2.081666,0.08337901,2.0254202,1.1356806,-1.354392,-2.1465142,0.5416009,0.17975654,0.65435445,-1.2120574,-1.2871581,0.25981992,-0.67243063,0.6255208,-2.3839295,1.8181857,1.5477368,0.544913,-2.822221,-1.5724282,-1.8081867,1.7371968,2.0099149,-0.30156752,1.0041071,1.6517512,0.26533517,0.12640323,-2.3881755,0.10026561,0.9097104,-2.3012066,-2.05771,-0.18632425,4.4467316,-1.5490092,-2.331317,0.42293832,3.0005908,-1.1540862,-0.8592789,1.5828581,-4.253956,-1.4625809,2.8782282,0.6328902,-1.224892,-0.20658673,1.3727725,0.7825147
Poster1-09,P0009,***,***,-1.6625171,-0.25357994,-0.16944927,-0.6161826,0.42463955,0.4525585,-0.9846096,2.7907374,-1.8838434,0.4582092,2.2707298,2.0716712,-0.07129753,0.6197043,-0.029472854,-3.1404717,2.7944021,1.2172328,-3.6935353,-1.2375416,1.9276751,-0.52479184,1.61921,0.7085842,3.3808763,-1.8621713,-0.52991384,-1.5504191,-3.048243,0.62634784,-0.40380663,2.3787165,2.7057598,-0.24442276,-1.3372502,1.4543518,-0.40137953,0.034127783,0.4964923,-0.33295962,0.19972439,1.7522928,-1.2482166,0.9928674,2.0820708,-0.9048351,1.4819884,-1.7755705,-1.6295094,0.14800058
2-1-01,2-1-01,***,***,0.12745795,-0.45013818,0.6967126,-1.577995,-0.024542706,-0.008044598,-1.0172739,0.011388855,-2.060578,-0.50351095,-1.0829108,-1.4284937,0.9793126,2.299982,0.5868571,-1.3408211,-0.015470822,-0.381415,-2.7876103,1.5829401,-0.10027578,0.065461025,-0.04964078,0.15362069,-0.110833056,-0.32298404,0.6516321,0.37601966,-0.49747947,-0.5042555,-0.030486649,0.07985953,-2.5207362,1.7133995,0.2216201,0.16730891,-0.50246966,-1.6755632,0.5713394,1.008764,1.378079,-0.53125733,0.4392502,-1.7717308,0.32693273,0.37568212,-0.7292305,1.4128193,2.5224335,1.8821042
5-1-03,5-1-03,***,***,-0.16157876,-1.0315567,-0.4379177,-0.52806,-1.0906368,-2.1486766,0.13291293,-0.6069879,-1.7278899,0.5292856,0.14673425,-0.7653122,-0.7991455,-0.2768443,0.10424601,1.9553277,0.42397046,-1.658705,-2.5659242,0.5863023,0.21173242,0.20287506,1.3427894,0.30230057,-0.38325107,0.35951915,-0.9010952,-0.11219106,0.4965849,0.6748163,-1.0556328,-1.0069232,0.9524374,3.18361,1.7604934,1.7352332,-0.14690827,-0.21895385,0.332816,-0.8167027,0.8408382,1.2879497,0.49414116,-0.80907035,3.299796,-0.07895443,-0.56844115,-0.69241166,3.6030793,0.37039506
Poster1-10,P0010,***,***,-2.5106454,-1.7733879,1.6202043,-0.27744162,0.5390092,-1.04789,2.1442437,2.7407215,-3.3420064,-0.73304254,2.8420067,0.014511871,-0.5488142,-0.007894727,0.68838865,-0.6863201,0.8743398,0.15295593,-4.1413646,1.1385674,-0.478575,-1.3434535,1.643125,1.1157734,0.54833424,-1.8572347,0.10867249,-1.3387059,-2.801767,2.642869,1.7497137,-0.07071982,-0.95851296,-0.85728365,-0.48191857,-0.44574648,-3.0637434,1.0345739,2.7352803,1.4804337,-2.5486956,0.9297303,-0.27932367,-0.6715006,1.2075294,-0.29430532,-2.5744135,0.4912358,-1.7254579,1.1203898
Poster1-11,P0011,***,***,-1.4296108,-0.81532764,-0.5684492,-1.0807202,-0.5096818,-4.4125433,-3.339298,0.2917325,-1.1062063,1.6331983,-0.7628693,-0.33749464,-3.6509345,1.5754718,0.7632426,0.22501145,2.6365926,1.3498577,-1.6056905,0.88407123,1.2588395,-1.3571641,-0.021116748,1.0181726,2.4400172,1.1537793,0.14712307,0.5670359,-1.2643247,-0.90235734,-2.2261946,-0.843974,0.6090524,-1.214241,0.9938272,-2.2081964,0.25533104,0.82012695,-0.302793,1.4086283,1.9386358,1.6238381,-0.5969323,-0.42272013,2.7941341,1.962092,0.8373354,0.15476972,-2.1162417,-0.5217232
Poster1-12,P0012,***,***,-0.784931,-0.47785896,-0.49347347,0.9265202,0.31361866,-2.6374316,-1.7496151,1.5171663,-0.8019923,-2.453825,-0.9978772,-1.9383267,1.1962837,-1.0044746,1.7459295,0.6300858,1.9923264,0.54669803,-3.0981266,-2.5127318,-1.4120679,0.70399255,-0.38928095,-2.0822716,1.3102171,-0.27829435,0.4045063,0.89857465,-0.14120807,1.47391,0.29037106,-2.6721826,-1.0870123,2.6333313,1.3737819,-1.4708726,-0.52723825,-1.1205827,1.74981,1.4939948,1.0884925,1.173193,-2.0565042,-1.0482048,-0.8331652,1.7052127,1.3167801,1.6885507,0.82543105,1.3988748
Poster1-13,P0013,***,***,0.2165389,-0.4264219,2.4356918,0.3902352,0.67272806,-3.3820379,0.65383506,0.6644635,-0.26159075,-0.6344279,1.0946743,1.0422643,1.2157577,2.9647884,-0.33770698,1.9409709,2.2944622,2.6775813,-3.4679744,0.28297785,1.1302009,0.2932899,1.941636,-2.0615458,1.7281674,-0.8547773,2.1217504,1.5912607,-0.68588096,0.58683646,2.0731506,0.15129885,-0.49703613,-2.1501043,1.6308689,-1.1275078,-3.182438,-0.7499218,2.4412189,2.761233,-1.0316073,0.61387384,-1.655635,-1.1190679,0.7723357,0.5155577,-0.22809537,3.1156006,0.03367789,0.79021066
Poster1-14,P0014,***,***,-1.4669621,-1.9667978,0.4359339,-1.3176501,-1.2681328,-3.5468173,-0.16232978,-0.004623048,-2.5577037,-0.058096178,0.36511558,-1.8267015,0.46255252,-0.585321,0.38509783,-0.99591035,-0.119219705,1.97293,-0.7920835,0.13165504,-1.393664,-1.3805995,0.1661367,0.13308808,0.26701534,0.3514236,1.2694125,-0.2274925,-1.9621984,1.9078703,0.7257599,1.1764873,-0.70344055,-0.6419884,-1.1230552,1.1855654,-1.1772807,-0.08368299,0.6607815,-1.3032932,0.6049499,-0.1997109,-0.5351632,-1.1172562,0.5832973,0.012893487,2.1236882,-0.38419047,-0.7331882,0.017050918
2-1-07,2-1-07,***,***,0.92129797,-1.3326707,2.045639,-0.7083666,-0.10690039,-2.0619223,0.33075055,0.8483814,-3.0956583,0.5546672,-1.0009667,2.4382489,0.6328828,2.5571895,0.13149624,0.24020304,1.065829,0.83709747,-1.286191,-0.8324956,-1.0080378,0.075017564,-0.41584477,1.3145708,-1.1745713,-1.0189966,-0.16222428,1.0635,-2.2002518,-1.1520534,-0.28199917,0.84938467,0.3008863,-0.6664466,-0.4647255,1.3174121,1.080732,-1.1299295,0.8231131,-1.7679099,0.4462011,1.6794318,1.6021566,-0.08481294,3.4156985,2.213778,0.14201975,-2.762599,2.706684,2.0063052
2-1-08,2-1-08,***,***,-0.3519857,-0.80424434,0.940832,3.177756,-2.9003975,-1.9469402,1.0819875,0.09149962,-3.473417,1.2459428,0.5607366,-0.5776997,-1.3596072,1.5655211,1.2923653,1.1075678,1.3162174,0.24378614,-1.4489993,1.861551,-0.63867223,-0.498652,-1.3620347,0.3597534,-0.42961863,-0.28779542,-0.358305,1.2997851,-2.9486845,0.41022274,-1.0426852,-1.7242373,0.14286599,1.0963962,1.0256582,1.9572783,2.111995,-1.3237714,0.12141142,1.3342248,-1.6426162,1.3667535,0.63322884,-1.0999969,1.4803094,0.7372247,-1.0821885,0.47969466,1.0343916,3.1408696
Poster1-15,P0015,***,***,-1.0452834,0.009214872,0.039412066,-0.41878912,1.1349196,-1.9623367,0.95586747,2.7740228,-1.8165039,-1.1054279,-1.2698742,-0.7203952,1.2983192,-0.09855544,1.2294623,0.927569,1.1036403,0.15541907,-2.5220098,0.16957296,-2.0998783,0.15436366,0.3620626,-1.1142848,0.15390465,1.5661644,-1.268393,1.276582,-0.78558457,1.0953184,2.0757709,-1.1007053,-2.8366318,1.7477437,0.7312524,-1.6625475,-0.95538867,0.155525,-1.0092311,1.5758876,-0.41810244,2.0893407,-1.0826397,-0.2767215,1.698994,0.6921402,-0.41989946,0.91563874,1.9201509,2.3406165
Poster1-16,P0016,***,***,0.6199922,0.37911853,-0.15251154,-2.3247237,-1.3187717,-3.4596207,0.44470948,0.2051096,-3.1724405,0.89631885,2.3668005,0.06838171,-2.0957577,-1.0927407,0.16830738,-2.4394193,-1.424459,1.8482015,-1.850919,-0.79893374,0.49824086,-0.46679547,1.9356729,1.5617925,1.8376358,-0.7607885,0.3756067,0.7403937,-1.6366637,0.34142107,0.9497379,0.7539915,-1.2077655,0.9121138,1.1505222,1.1351944,-0.6805729,1.0731444,-0.053434983,-1.7298949,0.14556155,-1.07982,-0.017241998,0.57669914,-1.0399716,-0.120699696,0.4475227,-0.19764082,-0.75447077,-1.7657108
Poster1-17,P0017,***,***,-0.16766222,0.15387315,0.28504378,-1.4397591,2.3846495,-1.1789823,-1.0737764,-0.95630926,-0.24186568,-2.529378,2.4493053,-0.9143489,0.15318863,0.9042467,0.36899456,0.97902733,-0.22203727,0.6480417,-2.0720384,-0.6983109,0.31477666,0.70158833,0.37377155,2.2388153,-0.76272136,0.053184126,-1.1836952,2.1255114,-1.5601789,0.4787251,-0.47264424,-0.68919784,0.049734138,0.5411225,3.7837148,0.5878764,-3.1706166,0.45515153,3.3044844,1.6794349,-2.004304,0.28791696,-2.4052417,-0.017483018,-0.24022998,-0.14473282,1.6017268,0.89270294,2.3696065,1.0154986
Poster1-18,P0018,***,***,1.0364563,1.6153933,0.85730773,-2.5415137,0.57247835,-4.2496996,-1.0452015,-0.25788343,-1.7519766,0.9168847,-0.5960178,1.8922602,-1.151533,0.7929144,0.7899182,-0.45793724,0.09805435,1.8384054,-2.2698233,-1.3406116,-0.2798328,-2.2162824,0.86377907,2.6319172,0.850015,0.59804034,0.39214018,-0.29086897,-0.53822446,-2.4614675,1.3631053,1.1744615,-1.2794746,1.232315,1.6556625,-1.806132,-1.3862859,1.0013057,0.6185352,1.5029179,1.872501,-0.7434504,-2.6572888,0.5718273,0.059895396,-0.610193,0.7831463,1.0881411,-0.0769883,-1.1256999
